user_id,user_age,user_tier,cart_value,category,coupon_type,discount_amt,loyalty_pts_used,used_offer,final_price,purchased
U08246,44,Free,1700.0,Fashion,bank_offer,165.0,0,0,1535.0,False
U08247,35,Silver,2210.0,Home,store_coupon,440.0,50,1,1720.0,False
U08248,41,Free,1950.0,Electronics,loyalty_discount,279.0,0,1,1671.0,False
U08249,54,Gold,2200.0,Grocery,loyalty_discount,376.0,300,1,1524.0,True
U08250,41,Free,1560.0,Home,bank_offer,263.0,0,1,1297.0,True
U08251,55,Free,1590.0,Electronics,loyalty_discount,211.0,0,1,1379.0,True
U08252,51,Silver,2250.0,Fashion,none,0.0,150,0,2100.0,True
U08253,57,Free,1270.0,Beauty,store_coupon,280.0,0,1,990.0,False
U08254,32,Free,1150.0,Grocery,loyalty_discount,266.0,0,1,884.0,True
U08255,28,Silver,4490.0,Home,loyalty_discount,266.0,150,0,4074.0,False
U08256,39,Silver,2140.0,Electronics,loyalty_discount,344.0,50,1,1746.0,True
U08257,41,Gold,1640.0,Home,bank_offer,95.0,300,0,1245.0,True
U08258,18,Free,1370.0,Beauty,store_coupon,315.0,0,1,1055.0,True
U08259,35,Free,1250.0,Home,store_coupon,170.0,0,1,1080.0,True
U08260,29,Free,1770.0,Home,loyalty_discount,407.0,0,1,1363.0,False
U08261,60,Free,1740.0,Electronics,loyalty_discount,152.0,0,0,1588.0,False
U08262,45,Silver,2150.0,Beauty,bank_offer,177.0,50,0,1923.0,True
U08263,57,Free,1080.0,Grocery,store_coupon,250.0,0,1,830.0,True
U08264,24,Free,1090.0,Electronics,none,0.0,0,0,1090.0,False
U08265,40,Free,2010.0,Beauty,loyalty_discount,409.0,0,1,1601.0,True
U08266,38,Silver,2110.0,Beauty,none,0.0,0,0,2110.0,False
U08267,51,Gold,2600.0,Home,none,0.0,500,0,2100.0,False
U08268,28,Silver,3510.0,Fashion,store_coupon,701.0,150,1,2659.0,True
U08269,39,Free,1620.0,Fashion,none,0.0,0,0,1620.0,True
U08270,59,Silver,2360.0,Grocery,loyalty_discount,530.0,50,1,1780.0,False
U08271,52,Silver,1190.0,Home,loyalty_discount,125.0,0,1,1065.0,True
U08272,46,Free,640.0,Fashion,bank_offer,70.0,0,1,570.0,True
U08273,59,Free,1220.0,Electronics,store_coupon,240.0,0,1,980.0,True
U08274,45,Free,1490.0,Grocery,store_coupon,154.0,0,1,1336.0,False
U08275,35,Free,4270.0,Home,none,0.0,50,0,4220.0,True
U08276,31,Silver,930.0,Electronics,loyalty_discount,143.0,0,1,787.0,False
U08277,35,Free,2430.0,Fashion,loyalty_discount,447.0,0,1,1983.0,True
U08278,45,Free,1430.0,Fashion,bank_offer,170.0,50,1,1210.0,True
U08279,41,Gold,2210.0,Fashion,none,0.0,200,0,2010.0,False
U08280,25,Silver,1840.0,Fashion,loyalty_discount,240.0,100,1,1500.0,False
U08281,59,Silver,1250.0,Beauty,store_coupon,73.0,50,0,1127.0,False
U08282,25,Free,2720.0,Grocery,bank_offer,172.0,50,0,2498.0,False
U08283,21,Free,2160.0,Grocery,store_coupon,528.0,0,1,1632.0,False
U08284,44,Free,1800.0,Fashion,bank_offer,314.0,50,1,1436.0,True
U08285,53,Free,2030.0,Grocery,store_coupon,301.0,0,1,1729.0,True
U08286,22,Free,1530.0,Electronics,none,0.0,50,0,1480.0,False
U08287,50,Free,830.0,Electronics,loyalty_discount,161.0,0,1,669.0,True
U08288,51,Free,1890.0,Grocery,store_coupon,163.0,0,0,1727.0,False
U08289,47,Free,4410.0,Fashion,none,0.0,0,0,4410.0,False
U08290,25,Free,2540.0,Home,store_coupon,626.0,0,1,1914.0,False
U08291,56,Silver,2030.0,Fashion,none,0.0,100,0,1930.0,False
U08292,43,Silver,2110.0,Beauty,bank_offer,307.0,50,1,1753.0,True
U08293,54,Free,1810.0,Home,none,0.0,50,0,1760.0,False
U08294,51,Free,740.0,Beauty,store_coupon,92.0,0,1,648.0,True
U08295,24,Free,1190.0,Grocery,loyalty_discount,231.0,0,1,959.0,True
U08296,57,Free,1760.0,Beauty,bank_offer,324.0,50,1,1386.0,True
U08297,45,Free,2620.0,Grocery,bank_offer,486.0,50,1,2084.0,True
U08298,56,Silver,3760.0,Beauty,none,0.0,0,0,3760.0,False
U08299,56,Gold,1180.0,Home,store_coupon,61.0,500,0,619.0,False
U08300,45,Silver,2350.0,Beauty,none,0.0,50,0,2300.0,True
U08301,31,Gold,740.0,Fashion,bank_offer,174.0,300,1,266.0,True
U08302,55,Silver,1580.0,Grocery,loyalty_discount,221.0,0,1,1359.0,False
U08303,21,Free,1790.0,Electronics,none,0.0,0,0,1790.0,False
U08304,59,Gold,3550.0,Beauty,store_coupon,408.0,400,1,2742.0,True
U08305,35,Free,1300.0,Grocery,none,0.0,0,0,1300.0,True
U08306,42,Silver,1570.0,Electronics,none,0.0,50,0,1520.0,False
U08307,24,Free,2690.0,Grocery,none,0.0,0,0,2690.0,False
U08308,55,Free,1350.0,Grocery,loyalty_discount,266.0,0,1,1084.0,True
U08309,45,Silver,1460.0,Electronics,store_coupon,137.0,100,0,1223.0,True
U08310,22,Free,1020.0,Electronics,store_coupon,74.0,0,0,946.0,False
U08311,20,Free,2320.0,Home,bank_offer,260.0,0,1,2060.0,False
U08312,48,Free,1020.0,Beauty,bank_offer,168.0,0,1,852.0,True
U08313,59,Free,2750.0,Beauty,none,0.0,0,0,2750.0,True
U08314,37,Gold,1100.0,Grocery,bank_offer,110.0,100,0,890.0,False
U08315,36,Silver,1340.0,Fashion,store_coupon,73.0,150,0,1117.0,True
U08316,28,Free,1130.0,Fashion,none,0.0,0,0,1130.0,False
U08317,57,Free,1610.0,Grocery,bank_offer,114.0,0,0,1496.0,True
U08318,20,Silver,2780.0,Home,loyalty_discount,671.0,150,1,1959.0,True
U08319,40,Free,1370.0,Electronics,bank_offer,282.0,0,1,1088.0,True
U08320,24,Free,1220.0,Grocery,loyalty_discount,91.0,50,0,1079.0,False
U08321,40,Free,1800.0,Beauty,bank_offer,258.0,0,1,1542.0,True
U08322,24,Silver,1760.0,Fashion,store_coupon,318.0,0,1,1442.0,True
U08323,51,Free,2370.0,Fashion,bank_offer,574.0,0,1,1796.0,True
U08324,59,Free,1070.0,Fashion,loyalty_discount,111.0,50,1,909.0,False
U08325,36,Free,1990.0,Home,loyalty_discount,205.0,0,1,1785.0,False
U08326,26,Free,2970.0,Beauty,bank_offer,486.0,0,1,2484.0,False
U08327,35,Free,1200.0,Home,none,0.0,0,0,1200.0,True
U08328,58,Free,1950.0,Electronics,loyalty_discount,207.0,0,1,1743.0,True
U08329,59,Free,1200.0,Grocery,store_coupon,90.0,0,0,1110.0,False
U08330,42,Free,2800.0,Grocery,bank_offer,289.0,0,1,2511.0,False
U08331,31,Free,3560.0,Fashion,loyalty_discount,498.0,0,1,3062.0,True
U08332,42,Silver,1120.0,Fashion,bank_offer,137.0,0,1,983.0,False
U08333,36,Silver,2030.0,Electronics,bank_offer,451.0,0,1,1579.0,True
U08334,56,Free,2090.0,Home,none,0.0,0,0,2090.0,True
U08335,32,Free,1910.0,Beauty,bank_offer,240.0,50,1,1620.0,False
U08336,33,Free,1650.0,Electronics,bank_offer,354.0,0,1,1296.0,True
U08337,44,Silver,1440.0,Grocery,bank_offer,92.0,100,0,1248.0,False
U08338,57,Silver,970.0,Grocery,store_coupon,156.0,0,1,814.0,True
U08339,27,Free,1690.0,Home,bank_offer,366.0,0,1,1324.0,True
U08340,21,Silver,2550.0,Electronics,store_coupon,341.0,0,1,2209.0,False
U08341,36,Silver,2810.0,Beauty,bank_offer,221.0,150,0,2439.0,False
U08342,45,Gold,1940.0,Electronics,none,0.0,200,0,1740.0,False
U08343,38,Free,1220.0,Electronics,none,0.0,0,0,1220.0,False
U08344,31,Free,1080.0,Home,loyalty_discount,236.0,50,1,794.0,False
U08345,50,Free,1410.0,Beauty,bank_offer,282.0,0,1,1128.0,True
U08346,27,Silver,840.0,Grocery,none,0.0,100,0,740.0,False
U08347,36,Silver,660.0,Fashion,none,0.0,100,0,560.0,False
U08348,47,Free,1060.0,Beauty,bank_offer,238.0,50,1,772.0,True
U08349,39,Free,2050.0,Grocery,loyalty_discount,339.0,0,1,1711.0,False
U08350,20,Free,940.0,Home,store_coupon,59.0,0,0,881.0,True
U08351,54,Free,2060.0,Beauty,none,0.0,0,0,2060.0,False
U08352,58,Free,1300.0,Beauty,none,0.0,0,0,1300.0,False
U08353,35,Free,2930.0,Grocery,store_coupon,375.0,50,1,2505.0,True
U08354,28,Free,1420.0,Grocery,none,0.0,50,0,1370.0,False
U08355,19,Silver,1500.0,Electronics,store_coupon,238.0,0,1,1262.0,True
U08356,29,Free,1340.0,Electronics,store_coupon,331.0,0,1,1009.0,False
U08357,23,Free,1350.0,Beauty,loyalty_discount,294.0,0,1,1056.0,True
U08358,60,Free,1870.0,Fashion,store_coupon,397.0,0,1,1473.0,True
U08359,57,Silver,2030.0,Home,store_coupon,180.0,150,0,1700.0,False
U08360,46,Free,1780.0,Grocery,store_coupon,408.0,50,1,1322.0,True
U08361,47,Gold,1090.0,Electronics,store_coupon,176.0,100,1,814.0,True
U08362,19,Free,2130.0,Home,none,0.0,0,0,2130.0,True
U08363,26,Gold,1110.0,Beauty,store_coupon,200.0,400,1,510.0,True
U08364,19,Silver,1170.0,Grocery,none,0.0,100,0,1070.0,False
U08365,46,Free,1440.0,Grocery,bank_offer,120.0,0,0,1320.0,False
U08366,50,Gold,2470.0,Electronics,bank_offer,473.0,400,1,1597.0,True
U08367,27,Free,1150.0,Fashion,store_coupon,117.0,50,1,983.0,True
U08368,51,Free,2090.0,Grocery,loyalty_discount,175.0,50,0,1865.0,False
U08369,25,Free,650.0,Fashion,loyalty_discount,107.0,0,1,543.0,True
U08370,54,Free,2210.0,Home,none,0.0,0,0,2210.0,True
U08371,50,Silver,2750.0,Grocery,none,0.0,150,0,2600.0,True
U08372,23,Silver,2310.0,Grocery,bank_offer,157.0,50,0,2103.0,False
U08373,57,Free,1770.0,Fashion,none,0.0,0,0,1770.0,False
U08374,36,Free,1370.0,Electronics,loyalty_discount,133.0,0,0,1237.0,False
U08375,49,Free,1240.0,Beauty,bank_offer,140.0,0,1,1100.0,True
U08376,44,Silver,1290.0,Home,store_coupon,227.0,0,1,1063.0,True
U08377,18,Free,1420.0,Grocery,none,0.0,50,0,1370.0,True
U08378,60,Gold,2630.0,Electronics,store_coupon,641.0,200,1,1789.0,True
U08379,50,Free,1720.0,Grocery,none,0.0,0,0,1720.0,False
U08380,57,Free,2470.0,Home,loyalty_discount,230.0,50,0,2190.0,False
U08381,49,Silver,5000.0,Beauty,none,0.0,100,0,4900.0,True
U08382,22,Free,3500.0,Grocery,loyalty_discount,791.0,50,1,2659.0,True
U08383,34,Free,1800.0,Fashion,loyalty_discount,102.0,0,0,1698.0,True
U08384,25,Free,1450.0,Electronics,store_coupon,329.0,0,1,1121.0,True
U08385,59,Free,2520.0,Beauty,none,0.0,0,0,2520.0,False
U08386,51,Gold,2520.0,Grocery,store_coupon,522.0,200,1,1798.0,True
U08387,26,Free,2240.0,Beauty,loyalty_discount,537.0,0,1,1703.0,True
U08388,40,Free,3260.0,Fashion,loyalty_discount,303.0,0,0,2957.0,False
U08389,52,Free,1240.0,Grocery,loyalty_discount,208.0,0,1,1032.0,True
U08390,24,Free,2030.0,Beauty,loyalty_discount,460.0,50,1,1520.0,True
U08391,32,Silver,1780.0,Grocery,bank_offer,390.0,50,1,1340.0,True
U08392,37,Gold,2380.0,Grocery,loyalty_discount,367.0,400,1,1613.0,True
U08393,42,Silver,1500.0,Beauty,none,0.0,0,0,1500.0,False
U08394,20,Free,2090.0,Grocery,loyalty_discount,401.0,0,1,1689.0,True
U08395,41,Free,880.0,Fashion,bank_offer,136.0,0,1,744.0,False
U08396,51,Free,1790.0,Beauty,none,0.0,0,0,1790.0,False
U08397,39,Silver,3590.0,Beauty,bank_offer,529.0,50,1,3011.0,False
U08398,28,Free,1470.0,Fashion,bank_offer,198.0,0,1,1272.0,False
U08399,25,Free,1740.0,Fashion,none,0.0,0,0,1740.0,False
U08400,56,Gold,2770.0,Fashion,bank_offer,661.0,300,1,1809.0,True
U08401,60,Free,2180.0,Grocery,loyalty_discount,513.0,50,1,1617.0,True
U08402,52,Free,910.0,Grocery,store_coupon,107.0,0,1,803.0,False
U08403,55,Free,1710.0,Home,store_coupon,235.0,0,1,1475.0,True
U08404,25,Free,2110.0,Grocery,store_coupon,423.0,50,1,1637.0,False
U08405,54,Free,3120.0,Fashion,none,0.0,50,0,3070.0,False
U08406,44,Free,2900.0,Home,none,0.0,0,0,2900.0,False
U08407,45,Free,1760.0,Fashion,none,0.0,0,0,1760.0,False
U08408,57,Free,2330.0,Electronics,store_coupon,543.0,0,1,1787.0,True
U08409,51,Silver,1750.0,Beauty,store_coupon,320.0,150,1,1280.0,True
U08410,49,Free,1480.0,Electronics,none,0.0,50,0,1430.0,False
U08411,32,Silver,2800.0,Fashion,store_coupon,542.0,150,1,2108.0,True
U08412,34,Free,2730.0,Grocery,bank_offer,498.0,0,1,2232.0,True
U08413,50,Free,2010.0,Beauty,bank_offer,479.0,0,1,1531.0,False
U08414,33,Gold,1390.0,Grocery,store_coupon,323.0,400,1,667.0,True
U08415,46,Free,1790.0,Grocery,none,0.0,0,0,1790.0,False
U08416,26,Free,1840.0,Beauty,loyalty_discount,104.0,0,0,1736.0,False
U08417,50,Silver,2610.0,Beauty,loyalty_discount,304.0,150,1,2156.0,True
U08418,46,Free,1600.0,Electronics,store_coupon,145.0,0,0,1455.0,False
U08419,30,Free,1830.0,Fashion,loyalty_discount,140.0,50,0,1640.0,True
U08420,38,Free,1950.0,Grocery,none,0.0,0,0,1950.0,False
U08421,38,Silver,1620.0,Fashion,bank_offer,311.0,0,1,1309.0,True
U08422,22,Silver,2000.0,Fashion,bank_offer,113.0,0,0,1887.0,False
U08423,27,Free,1890.0,Home,none,0.0,0,0,1890.0,False
U08424,23,Free,1300.0,Electronics,loyalty_discount,300.0,0,1,1000.0,False
U08425,30,Free,1450.0,Grocery,store_coupon,348.0,0,1,1102.0,True
U08426,18,Free,1030.0,Beauty,bank_offer,222.0,0,1,808.0,True
U08427,37,Free,1350.0,Beauty,loyalty_discount,89.0,50,0,1211.0,False
U08428,25,Free,3200.0,Fashion,loyalty_discount,559.0,0,1,2641.0,True
U08429,27,Free,2360.0,Electronics,bank_offer,157.0,0,0,2203.0,False
U08430,26,Free,1310.0,Electronics,bank_offer,252.0,50,1,1008.0,True
U08431,58,Gold,1670.0,Grocery,store_coupon,149.0,200,0,1321.0,False
U08432,20,Free,1280.0,Grocery,none,0.0,0,0,1280.0,False
U08433,28,Free,2420.0,Fashion,loyalty_discount,573.0,50,1,1797.0,True
U08434,29,Free,2000.0,Fashion,store_coupon,338.0,0,1,1662.0,False
U08435,27,Gold,2380.0,Fashion,bank_offer,477.0,300,1,1603.0,True
U08436,42,Silver,1590.0,Home,none,0.0,50,0,1540.0,False
U08437,42,Silver,2700.0,Electronics,none,0.0,0,0,2700.0,False
U08438,28,Free,1120.0,Fashion,loyalty_discount,186.0,0,1,934.0,False
U08439,53,Silver,1430.0,Electronics,none,0.0,150,0,1280.0,False
U08440,56,Free,1540.0,Beauty,bank_offer,381.0,50,1,1109.0,True
U08441,43,Free,2490.0,Beauty,bank_offer,587.0,50,1,1853.0,True
U08442,31,Free,1450.0,Electronics,bank_offer,213.0,0,1,1237.0,True
U08443,56,Silver,1230.0,Beauty,store_coupon,198.0,150,1,882.0,False
U08444,57,Silver,1810.0,Beauty,bank_offer,249.0,0,1,1561.0,True
U08445,18,Silver,4790.0,Beauty,store_coupon,241.0,100,0,4449.0,False
U08446,21,Gold,1220.0,Grocery,bank_offer,117.0,500,0,603.0,False
U08447,47,Free,2970.0,Grocery,bank_offer,209.0,50,0,2711.0,False
U08448,29,Free,1800.0,Electronics,none,0.0,0,0,1800.0,False
U08449,52,Free,1810.0,Electronics,loyalty_discount,176.0,0,0,1634.0,False
U08450,30,Silver,1420.0,Home,bank_offer,287.0,150,1,983.0,True
U08451,48,Free,2320.0,Grocery,none,0.0,50,0,2270.0,False
U08452,55,Silver,2740.0,Electronics,none,0.0,150,0,2590.0,True
U08453,60,Free,3300.0,Grocery,loyalty_discount,585.0,0,1,2715.0,False
U08454,40,Free,2030.0,Home,none,0.0,0,0,2030.0,False
U08455,21,Free,1370.0,Electronics,none,0.0,0,0,1370.0,True
U08456,33,Free,3700.0,Electronics,loyalty_discount,812.0,50,1,2838.0,False
U08457,24,Silver,1510.0,Electronics,store_coupon,95.0,0,0,1415.0,True
U08458,39,Free,1330.0,Electronics,loyalty_discount,220.0,0,1,1110.0,True
U08459,46,Free,2030.0,Fashion,loyalty_discount,269.0,0,1,1761.0,False
U08460,28,Free,1230.0,Grocery,bank_offer,209.0,50,1,971.0,True
U08461,50,Free,1480.0,Grocery,bank_offer,329.0,0,1,1151.0,True
U08462,46,Free,2320.0,Grocery,store_coupon,122.0,0,0,2198.0,True
U08463,56,Free,5000.0,Home,loyalty_discount,261.0,0,0,4739.0,False
U08464,29,Silver,2270.0,Fashion,loyalty_discount,142.0,0,0,2128.0,False
U08465,24,Free,2900.0,Grocery,store_coupon,652.0,0,1,2248.0,True
U08466,56,Free,1480.0,Grocery,bank_offer,179.0,0,1,1301.0,True
U08467,59,Free,2010.0,Electronics,loyalty_discount,250.0,0,1,1760.0,False
U08468,43,Free,840.0,Electronics,store_coupon,100.0,0,1,740.0,True
U08469,57,Free,1060.0,Electronics,bank_offer,102.0,0,0,958.0,False
U08470,26,Free,1920.0,Grocery,none,0.0,0,0,1920.0,True
U08471,58,Free,2080.0,Electronics,store_coupon,481.0,50,1,1549.0,False
U08472,51,Silver,2530.0,Grocery,store_coupon,244.0,50,0,2236.0,False
U08473,30,Free,1680.0,Home,loyalty_discount,384.0,0,1,1296.0,True
U08474,53,Silver,3310.0,Home,none,0.0,0,0,3310.0,True
U08475,42,Gold,2250.0,Beauty,bank_offer,372.0,300,1,1578.0,True
U08476,41,Free,880.0,Fashion,none,0.0,0,0,880.0,False
U08477,34,Free,880.0,Electronics,loyalty_discount,179.0,0,1,701.0,True
U08478,19,Free,1900.0,Electronics,loyalty_discount,105.0,0,0,1795.0,True
U08479,30,Free,1640.0,Fashion,bank_offer,387.0,50,1,1203.0,True
U08480,48,Silver,1980.0,Fashion,bank_offer,261.0,100,1,1619.0,True
U08481,46,Silver,1580.0,Beauty,bank_offer,177.0,150,1,1253.0,True
U08482,45,Free,1420.0,Fashion,loyalty_discount,107.0,0,0,1313.0,False
U08483,44,Free,1350.0,Grocery,bank_offer,325.0,0,1,1025.0,True
U08484,32,Free,1770.0,Electronics,bank_offer,376.0,0,1,1394.0,False
U08485,48,Free,2530.0,Fashion,bank_offer,493.0,0,1,2037.0,True
U08486,57,Silver,1180.0,Grocery,store_coupon,279.0,150,1,751.0,True
U08487,32,Free,1710.0,Fashion,bank_offer,414.0,0,1,1296.0,True
U08488,50,Free,3200.0,Grocery,loyalty_discount,332.0,50,1,2818.0,False
U08489,37,Silver,900.0,Home,store_coupon,187.0,0,1,713.0,True
U08490,59,Free,2340.0,Grocery,loyalty_discount,476.0,0,1,1864.0,True
U08491,29,Free,1660.0,Beauty,none,0.0,0,0,1660.0,True
U08492,54,Free,1320.0,Grocery,store_coupon,106.0,0,0,1214.0,False
U08493,26,Free,1450.0,Fashion,bank_offer,345.0,0,1,1105.0,False
U08494,40,Silver,2730.0,Home,store_coupon,309.0,50,1,2371.0,False
U08495,25,Silver,1720.0,Home,loyalty_discount,285.0,50,1,1385.0,True
U08496,49,Free,1180.0,Grocery,store_coupon,64.0,0,0,1116.0,False
U08497,31,Gold,1280.0,Fashion,none,0.0,500,0,780.0,False
U08498,44,Free,1480.0,Home,bank_offer,257.0,0,1,1223.0,False
U08499,42,Silver,2560.0,Grocery,bank_offer,323.0,0,1,2237.0,False
U08500,30,Silver,1480.0,Grocery,none,0.0,0,0,1480.0,False
U08501,38,Free,1790.0,Grocery,loyalty_discount,158.0,0,0,1632.0,False
U08502,48,Silver,1370.0,Home,store_coupon,164.0,0,1,1206.0,False
U08503,54,Free,1540.0,Electronics,loyalty_discount,300.0,50,1,1190.0,True
U08504,60,Free,1690.0,Fashion,loyalty_discount,412.0,0,1,1278.0,True
U08505,22,Silver,1250.0,Beauty,loyalty_discount,180.0,0,1,1070.0,True
U08506,30,Silver,1320.0,Beauty,bank_offer,247.0,0,1,1073.0,True
U08507,45,Silver,1470.0,Fashion,store_coupon,360.0,100,1,1010.0,True
U08508,60,Silver,3300.0,Electronics,bank_offer,676.0,0,1,2624.0,True
U08509,42,Free,1850.0,Fashion,bank_offer,96.0,0,0,1754.0,False
U08510,52,Free,1260.0,Grocery,bank_offer,299.0,0,1,961.0,True
U08511,56,Gold,2530.0,Fashion,store_coupon,565.0,500,1,1465.0,False
U08512,24,Free,2590.0,Fashion,none,0.0,0,0,2590.0,False
U08513,55,Silver,1250.0,Home,bank_offer,108.0,100,0,1042.0,False
U08514,49,Free,3460.0,Beauty,bank_offer,795.0,0,1,2665.0,False
U08515,20,Silver,2110.0,Beauty,bank_offer,396.0,50,1,1664.0,True
U08516,56,Free,2140.0,Grocery,store_coupon,208.0,0,0,1932.0,False
U08517,54,Gold,2090.0,Grocery,store_coupon,403.0,300,1,1387.0,True
U08518,39,Free,2070.0,Home,loyalty_discount,352.0,0,1,1718.0,False
U08519,25,Gold,1730.0,Grocery,bank_offer,193.0,300,1,1237.0,False
U08520,34,Free,2340.0,Electronics,bank_offer,378.0,0,1,1962.0,False
U08521,44,Free,1580.0,Home,store_coupon,246.0,0,1,1334.0,True
U08522,50,Silver,3390.0,Home,store_coupon,515.0,100,1,2775.0,True
U08523,34,Silver,810.0,Fashion,bank_offer,124.0,50,1,636.0,True
U08524,59,Gold,1260.0,Fashion,none,0.0,300,0,960.0,False
U08525,29,Free,2080.0,Electronics,loyalty_discount,216.0,50,1,1814.0,False
U08526,44,Free,1750.0,Home,loyalty_discount,238.0,0,1,1512.0,True
U08527,25,Free,1480.0,Home,bank_offer,112.0,0,0,1368.0,False
U08528,40,Free,1940.0,Fashion,loyalty_discount,388.0,0,1,1552.0,True
U08529,59,Gold,1110.0,Beauty,loyalty_discount,244.0,300,1,566.0,True
U08530,46,Free,1190.0,Beauty,bank_offer,254.0,0,1,936.0,True
U08531,37,Free,1720.0,Fashion,loyalty_discount,244.0,0,1,1476.0,True
U08532,33,Free,2110.0,Grocery,store_coupon,397.0,50,1,1663.0,True
U08533,34,Free,1360.0,Home,bank_offer,89.0,0,0,1271.0,True
U08534,33,Free,880.0,Electronics,store_coupon,79.0,50,0,751.0,False
U08535,36,Free,1980.0,Beauty,bank_offer,118.0,50,0,1812.0,True
U08536,25,Free,2200.0,Grocery,store_coupon,535.0,0,1,1665.0,False
U08537,55,Free,1170.0,Home,loyalty_discount,193.0,50,1,927.0,True
U08538,55,Gold,1550.0,Grocery,none,0.0,100,0,1450.0,False
U08539,46,Free,2600.0,Home,store_coupon,498.0,0,1,2102.0,True
U08540,58,Free,1140.0,Home,store_coupon,169.0,50,1,921.0,False
U08541,53,Gold,1780.0,Fashion,none,0.0,500,0,1280.0,True
U08542,43,Silver,1390.0,Fashion,none,0.0,50,0,1340.0,True
U08543,48,Gold,4330.0,Electronics,store_coupon,830.0,500,1,3000.0,True
U08544,29,Gold,1110.0,Electronics,store_coupon,209.0,300,1,601.0,True
U08545,34,Free,870.0,Grocery,store_coupon,60.0,0,0,810.0,False
U08546,32,Silver,2300.0,Fashion,bank_offer,157.0,50,0,2093.0,False
U08547,26,Free,1590.0,Home,store_coupon,291.0,50,1,1249.0,True
U08548,56,Free,1200.0,Fashion,store_coupon,98.0,0,0,1102.0,True
U08549,59,Silver,1490.0,Home,none,0.0,100,0,1390.0,False
U08550,29,Free,3320.0,Fashion,none,0.0,50,0,3270.0,False
U08551,49,Silver,1810.0,Home,bank_offer,231.0,100,1,1479.0,True
U08552,42,Silver,3250.0,Grocery,bank_offer,218.0,100,0,2932.0,False
U08553,56,Free,1100.0,Fashion,loyalty_discount,219.0,50,1,831.0,True
U08554,35,Silver,2790.0,Beauty,store_coupon,633.0,50,1,2107.0,True
U08555,32,Free,1230.0,Beauty,store_coupon,101.0,50,0,1079.0,True
U08556,49,Free,2950.0,Home,none,0.0,0,0,2950.0,True
U08557,23,Silver,2860.0,Grocery,loyalty_discount,594.0,50,1,2216.0,False
U08558,60,Free,1210.0,Home,store_coupon,197.0,0,1,1013.0,False
U08559,52,Silver,2140.0,Grocery,loyalty_discount,362.0,50,1,1728.0,False
U08560,51,Free,1960.0,Electronics,bank_offer,353.0,0,1,1607.0,True
U08561,55,Free,2630.0,Fashion,store_coupon,408.0,50,1,2172.0,False
U08562,22,Silver,1150.0,Grocery,store_coupon,252.0,0,1,898.0,False
U08563,35,Free,1540.0,Home,bank_offer,223.0,0,1,1317.0,False
U08564,33,Free,1840.0,Electronics,store_coupon,293.0,0,1,1547.0,True
U08565,25,Free,3300.0,Home,bank_offer,189.0,0,0,3111.0,False
U08566,42,Silver,1850.0,Beauty,bank_offer,159.0,150,0,1541.0,False
U08567,49,Free,1230.0,Beauty,loyalty_discount,284.0,50,1,896.0,True
U08568,43,Silver,2060.0,Fashion,none,0.0,0,0,2060.0,False
U08569,39,Free,1200.0,Fashion,none,0.0,0,0,1200.0,False
U08570,48,Silver,920.0,Electronics,bank_offer,163.0,100,1,657.0,False
U08571,60,Gold,1690.0,Beauty,loyalty_discount,396.0,100,1,1194.0,True
U08572,27,Free,2020.0,Grocery,bank_offer,430.0,0,1,1590.0,False
U08573,29,Free,1950.0,Beauty,loyalty_discount,435.0,0,1,1515.0,True
U08574,45,Silver,1850.0,Fashion,loyalty_discount,287.0,50,1,1513.0,True
U08575,23,Silver,3690.0,Home,none,0.0,0,0,3690.0,False
U08576,37,Free,3360.0,Electronics,none,0.0,50,0,3310.0,False
U08577,22,Silver,1300.0,Beauty,loyalty_discount,76.0,100,0,1124.0,False
U08578,40,Silver,2640.0,Grocery,none,0.0,100,0,2540.0,False
U08579,26,Silver,4470.0,Grocery,loyalty_discount,875.0,100,1,3495.0,True
U08580,46,Silver,3650.0,Grocery,store_coupon,257.0,50,0,3343.0,False
U08581,33,Free,2710.0,Electronics,bank_offer,578.0,0,1,2132.0,True
U08582,39,Gold,1710.0,Grocery,none,0.0,500,0,1210.0,True
U08583,25,Free,1070.0,Grocery,bank_offer,148.0,0,1,922.0,False
U08584,37,Free,1230.0,Beauty,none,0.0,0,0,1230.0,False
U08585,31,Free,2230.0,Electronics,bank_offer,128.0,0,0,2102.0,True
U08586,56,Free,2030.0,Home,bank_offer,128.0,0,0,1902.0,False
U08587,54,Free,1860.0,Home,none,0.0,50,0,1810.0,False
U08588,51,Free,2600.0,Grocery,none,0.0,0,0,2600.0,True
U08589,28,Free,2890.0,Fashion,none,0.0,0,0,2890.0,False
U08590,57,Silver,2890.0,Electronics,none,0.0,50,0,2840.0,False
U08591,50,Free,2430.0,Fashion,loyalty_discount,173.0,0,0,2257.0,False
U08592,48,Free,2220.0,Electronics,none,0.0,50,0,2170.0,False
U08593,51,Free,1460.0,Electronics,none,0.0,0,0,1460.0,False
U08594,24,Free,1870.0,Beauty,none,0.0,0,0,1870.0,True
U08595,40,Free,2090.0,Grocery,store_coupon,468.0,50,1,1572.0,False
U08596,24,Free,1770.0,Beauty,bank_offer,134.0,50,0,1586.0,False
U08597,42,Gold,960.0,Fashion,none,0.0,100,0,860.0,False
U08598,20,Silver,2060.0,Fashion,none,0.0,100,0,1960.0,False
U08599,55,Silver,1770.0,Home,bank_offer,285.0,0,1,1485.0,True
